id,lat,lon
5555073952,-1.2808675,36.8171677
5555073953,-1.280847,36.8171293
5555073954,-1.2808328,36.8170968
5555073955,-1.2808263,36.8170675
5555073956,-1.2808234,36.817044
5555073978,-1.2891617,36.823949
5555074003,-1.2916229,36.8217212
5555074004,-1.2919787,36.82106
5555074034,-1.2885404,36.8248453
5555074035,-1.2873876,36.824272
5555074038,-1.2880441,36.8261551
5555074039,-1.2864174,36.8253022
5555074040,-1.286159,36.8258182
5555074041,-1.2862557,36.8256113
5555074042,-1.2864475,36.8252307
5555074043,-1.2865499,36.8249052
5555074044,-1.2864825,36.8248754
5555074045,-1.2863954,36.8249226
5555074046,-1.2860055,36.8257132
5555074047,-1.2859958,36.8257434
5555074072,-1.2873165,36.8267259
5555074073,-1.2869437,36.8272461
5555074078,-1.2867396,36.8271666
5555074093,-1.2850699,36.8240763
5555704210,-1.292751,36.8243939
5570478184,-1.281944,36.8150425
5570478185,-1.2809893,36.8185496
5570478186,-1.2807257,36.8184259
5570478187,-1.2803294,36.8182418
5570478188,-1.2795302,36.8178463
5771203406,-1.2835377,36.8256058
5771203409,-1.2818502,36.8277913
6112644125,-1.2879828,36.8331459
6166951794,-1.2798946,36.8189085
6172933711,-1.2905903,36.8210603
6172933712,-1.2904596,36.8211058
6172933713,-1.2904456,36.8211273
6172933714,-1.2904739,36.8212837
6172933715,-1.2906517,36.8212806
6172933717,-1.2915675,36.8210729
6172933729,-1.2906911,36.8210531
6172933730,-1.2908539,36.8207378
6172933731,-1.2907616,36.8206882
6172933732,-1.2919834,36.8220799
6172933733,-1.2925857,36.8208182
6172933734,-1.2926042,36.8206762
6172933735,-1.2925988,36.8207754
6172933737,-1.2922073,36.821833
6172933738,-1.2923565,36.821883
6172933739,-1.2924823,36.8219336
6172933740,-1.2925078,36.8218857
6172933741,-1.2925791,36.8217436
6172933742,-1.2925829,36.8217331
6172933743,-1.2924327,36.8214122
6172933744,-1.2921573,36.821712
6172933745,-1.2920492,36.8217818
6172933746,-1.2919805,36.8218238
6172933747,-1.291915,36.8218389
6172933748,-1.2919164,36.8218905
6172933749,-1.2919596,36.821956
6172933750,-1.2919716,36.8220026
6172933751,-1.2915043,36.823031
6172933752,-1.2902014,36.8253153
6176655851,-1.2899088,36.8135709
6176655852,-1.289878,36.813473
6176655853,-1.2898606,36.8133697
6176655854,-1.2898525,36.8132383
6176655855,-1.2898579,36.8126589
6176655856,-1.2898512,36.812498
6176655857,-1.2898338,36.8123357
6176655858,-1.2897922,36.812211
6176655859,-1.2897359,36.8120849
6176655860,-1.2896662,36.8119964
6176655861,-1.2896313,36.8119575
6176655862,-1.2892558,36.8116746
6184164254,-1.28001,36.8196776
6184164255,-1.2793496,36.8207069
6223198085,-1.2779666,36.8212125
6274662661,-1.2787362,36.8305278
6274662662,-1.2786618,36.8304735
6274729034,-1.2800602,36.8246071
6274729035,-1.2800988,36.8245887
6274729036,-1.2801345,36.8245481
6276693419,-1.279965,36.832864
6276693420,-1.2800676,36.8329217
6276693421,-1.2793671,36.8335231
6276851420,-1.2790474,36.8219094
6285582459,-1.2845586,36.8170502
6285582460,-1.2844868,36.816988
6285582461,-1.2845485,36.8168458
6285582462,-1.2845887,36.8167841
6285582463,-1.2846748,36.8168028
6285582464,-1.2847955,36.8167942
6285582465,-1.2846175,36.8171523
6285582466,-1.2847147,36.8171985
6285582467,-1.2847479,36.8172141
6285582468,-1.2849172,36.8168499
6285582469,-1.2847,36.8167493
6285582470,-1.284531,36.81711
6285681769,-1.2851269,36.8173967
6287386791,-1.2871018,36.8218058
6287443406,-1.2853122,36.816905
6287443407,-1.2853626,36.8169526
6287461363,-1.2894436,36.8111542
6287461364,-1.289331,36.8111381
6287472203,-1.2929229,36.8185115
6287472204,-1.2929121,36.8185262
6287472205,-1.2928987,36.8185289
6287472206,-1.292882,36.8185122
6287472207,-1.2928786,36.8184847
6287472208,-1.2928719,36.8184471
6287472209,-1.2928411,36.8179362
6287472210,-1.2928639,36.8178926
6287472211,-1.2929296,36.8178326
6287472212,-1.2929752,36.8178007
6287472213,-1.29301,36.8177792
6287472214,-1.2930794,36.8177467
6287472215,-1.2931099,36.8175942
6287472216,-1.2931144,36.8174098
6287472217,-1.2929108,36.8174098
6287472219,-1.2925414,36.8175231
6287472220,-1.2925635,36.8174681
6287472221,-1.292638,36.8174098
6287472222,-1.2926433,36.8165548
6287480273,-1.2862553,36.8260256
6287480274,-1.2859333,36.8260759
6287504431,-1.2819524,36.8255561
6287504432,-1.2819828,36.8255981
6287504433,-1.2822837,36.8253952
6287504434,-1.2822494,36.8253471
6287504435,-1.2831024,36.8248057
6287504437,-1.2824939,36.8251719
6287504438,-1.2815132,36.8258576
6287504439,-1.2817858,36.8256609
6287504440,-1.2820575,36.8254864
6287504441,-1.2829343,36.8248376
6287504442,-1.2832452,36.8245759
6287524434,-1.2852282,36.8257803
6287525016,-1.2838726,36.8228924
6287525017,-1.2838041,36.8228149
6334810941,-1.2826298,36.8244763
6334810942,-1.2829586,36.8242056
6352261054,-1.2903859,36.8350876
6352261075,-1.2900711,36.8357152
6352261076,-1.2900416,36.8358104
6352261077,-1.2900429,36.83586
6352261078,-1.290055,36.8359365
6352261079,-1.2900885,36.8359981
6352261080,-1.2901368,36.8360679
6352261081,-1.2901314,36.835573
6352261082,-1.2903607,36.8351452
6352261083,-1.290558,36.8347418
6352261084,-1.2908246,36.8342078
6352261985,-1.2911356,36.8335909
6352261986,-1.2914252,36.8330088
6353429113,-1.282119,36.8301925
6353429114,-1.2821337,36.8300175
6353429115,-1.2818746,36.8297312
6353429116,-1.2819799,36.829756
6353429117,-1.2826956,36.8306827
6353429118,-1.2826788,36.8302401
6353429119,-1.2826808,36.830043
6353429120,-1.283331,36.8304487
6353429121,-1.2823308,36.8289305
6353429122,-1.2819045,36.8283042
6353429123,-1.281104,36.8270691
6353429124,-1.2808895,36.8267459
6353429125,-1.280266,36.8252693
6353429126,-1.2803505,36.825732
6353429127,-1.2810591,36.8257481
6353429128,-1.2810296,36.8255516
6353429129,-1.2810122,36.8248502
6353429130,-1.2834745,36.8287984
6353429131,-1.2829905,36.8280769
6353429132,-1.2827096,36.827682
6353429133,-1.2823302,36.8270731
6353429134,-1.2819138,36.8264488
6353429135,-1.2813695,36.8255147
6353429136,-1.2813621,36.8247624
6353429137,-1.2813648,36.8250413
6353429138,-1.2813614,36.8253431
6353429140,-1.2817215,36.8252211
6353429141,-1.281729,36.8254848
6353429142,-1.2820231,36.8242333
6353429143,-1.2820285,36.8245947
6353429144,-1.2820365,36.8249253
6353429145,-1.2820359,36.8251962
6353429146,-1.2826231,36.8272883
6353429147,-1.2817523,36.8278462
6353429148,-1.2814245,36.8278697
6353429149,-1.2813018,36.8278409
6353429150,-1.2809833,36.8277631
6353429151,-1.2799282,36.8269571
6353429152,-1.2800495,36.8272213
6353429153,-1.2801735,36.8274727
6353429154,-1.2809894,36.8299927
6353429155,-1.2808486,36.8297406
6353429156,-1.2806656,36.8294173
6353429157,-1.280494,36.829074
6353429158,-1.2802714,36.8286207
6353429159,-1.2803411,36.827918
6353429160,-1.2802969,36.8279334
6353429161,-1.2802593,36.8279502
6353429162,-1.2802131,36.8279817
6353429163,-1.2801695,36.8280099
6353429164,-1.2806187,36.8283418
6353429165,-1.2808493,36.8288165
6353429166,-1.2811121,36.829349
6353429167,-1.28146,36.8300115
6353429168,-1.2817047,36.8308617
6353429169,-1.2814385,36.8304614
6353429170,-1.2813715,36.8315712
6353429171,-1.281346,36.8315584
6353429172,-1.281334,36.8315376
6353429173,-1.2813299,36.8315028
6353429174,-1.2813273,36.8314478
6353429175,-1.2815666,36.8315484
6353429176,-1.2816584,36.8315376
6353429177,-1.281704,36.8315242
6353429178,-1.2817174,36.8315021
6353429179,-1.2817248,36.8314666
6353429180,-1.2815907,36.8293154
6353429181,-1.2812917,36.8287401
6353429182,-1.2809565,36.8280561
6353429183,-1.2805985,36.8273306
6353429184,-1.2802821,36.8266922
6353429785,-1.2859173,36.8275593
6353429786,-1.2800441,36.8252794
6353496668,-1.2811174,36.8283994
6353496669,-1.2841,36.8277879
6353496670,-1.2836039,36.8275505
6353496671,-1.2834805,36.8274426
6353496672,-1.2831909,36.8271495
6353496673,-1.2837601,36.8273105
6353496674,-1.283632,36.827399
6353496675,-1.2847301,36.8289158
6353496676,-1.2850941,36.8281808
6353496677,-1.2842729,36.8278402
6353496678,-1.2826493,36.8290029
6353496679,-1.281586,36.8263221
6353496680,-1.2816477,36.8267445
6353496681,-1.2816859,36.8269497
6353496682,-1.2817235,36.8270718
6353496683,-1.281938,36.8274151
6353496684,-1.2823174,36.8279757
6353497485,-1.2826861,36.8285497
6353497486,-1.2831514,36.8292564
6353497487,-1.2832211,36.8301228
6353497488,-1.2837433,36.8297654
6353497489,-1.283443,36.8299773
6353497490,-1.2838325,36.8304212
6353497491,-1.2838603,36.8303655
6353497492,-1.2838596,36.8303313
6353497493,-1.2838519,36.8303001
6353497494,-1.2838338,36.8302669
6353497495,-1.2837862,36.8301938
6353497496,-1.2830387,36.829595
6353497497,-1.2827217,36.8291136
6353497498,-1.2822792,36.828445
6353497499,-1.2820392,36.8280957
6353497500,-1.281527,36.8273051
6353497501,-1.2814667,36.8271945
6353497502,-1.2814379,36.8271033
6353497503,-1.2813728,36.8267713
6353497504,-1.2812957,36.826306
6353497505,-1.2811181,36.8263026
6353497506,-1.2810859,36.826308
6353497507,-1.2810484,36.8262966
6353497508,-1.2810162,36.8262718
6353497509,-1.2809893,36.8262189
6353497510,-1.2825051,36.8263274
6353497511,-1.2826293,36.8260395
6353497512,-1.2834061,36.8265796
6353497513,-1.2831541,36.8262336
6353497514,-1.2827746,36.8256864
6353497515,-1.2835094,36.8262456
6353497516,-1.2830937,36.825728
6353497517,-1.2835013,36.825913
6353497518,-1.2842092,36.8246048
6353497520,-1.2848964,36.825337
6353497521,-1.2847623,36.8252371
6353497522,-1.2808452,36.8258487
6353497523,-1.2808104,36.8257119
6353497524,-1.2807702,36.8253504
6353497525,-1.2847415,36.8261558
6353497526,-1.2855688,36.8282402
6353497527,-1.284771,36.8297352
6353497528,-1.2837913,36.8286435
6353497529,-1.2844251,36.8273708
6353497530,-1.2848722,36.8283492
6353497531,-1.2846269,36.8280534
6353497532,-1.2847295,36.8281239
6353497533,-1.2839575,36.8295671
6353497534,-1.2842213,36.8291089
6353497535,-1.2844318,36.8286945
6353497536,-1.2849346,36.8277141
6353497537,-1.2848454,36.8272575
6353497538,-1.2846242,36.8276739
6353497539,-1.2843701,36.8278831
6353497540,-1.2839223,36.8277155
6353497541,-1.2836568,36.8281218
6353530901,-1.2822752,36.8294723
6361965199,-1.2852175,36.8094765
6361965200,-1.2853248,36.8070088
6361965201,-1.2854789,36.8060137
6361965205,-1.2786276,36.8085665
6361965207,-1.2833056,36.8117027
6361965275,-1.2894738,36.8103398
6361965276,-1.2896223,36.8104579
6363811531,-1.2809022,36.8222344
6363811532,-1.2808365,36.8221667
6363811533,-1.280742,36.8219648
6363811534,-1.2802044,36.8215209
6363811544,-1.2798283,36.8267747
6363811545,-1.2795588,36.8261243
6363811546,-1.2795058,36.825901
6363811547,-1.2794502,36.825445
6363811548,-1.2793925,36.8249977
6363811549,-1.2793805,36.8248576
6363811550,-1.2793952,36.8243158
6363811551,-1.2793999,36.823322
6363811552,-1.2793939,36.8231738
6363811553,-1.2801226,36.8282774
6363811554,-1.2798088,36.827639
6363811555,-1.2794361,36.8269148
6363811556,-1.279184,36.8263516
6363811557,-1.2790848,36.8261129
6363811558,-1.2789923,36.8253753
6363811559,-1.2789253,36.8246672
6363811560,-1.2789172,36.8244204
6363811561,-1.279066,36.8229344
6363811562,-1.2790868,36.8228989
6363811563,-1.2805684,36.8227809
6363811564,-1.2804698,36.8221311
6363811565,-1.2802365,36.8226622
6363811566,-1.2802607,36.8225985
6363811567,-1.2793483,36.8205352
6363811568,-1.2795507,36.8200169
6363819231,-1.2800529,36.8261746
6363819232,-1.2798826,36.8255845
6363819233,-1.2796339,36.8225589
6363819234,-1.2794973,36.8221911
6363888516,-1.2802064,36.8213513
6363888517,-1.2795963,36.8211481
6363888518,-1.2784681,36.821183
6363888519,-1.2774149,36.8214639
6363888520,-1.2773123,36.821714
6363888521,-1.2775309,36.8214834
6363888522,-1.2778172,36.8213248
6363888523,-1.2795467,36.8212259
6363930273,-1.2807762,36.8213157
6364039305,-1.2787617,36.8103334
6364039309,-1.2800582,36.8121922
6364039310,-1.2793288,36.8134274
6364039311,-1.2779613,36.8119669
6364039312,-1.2776636,36.8116973
6364039313,-1.2772935,36.8115498
6364088975,-1.2784144,36.8159433
6364090388,-1.2765789,36.8141073
6364109751,-1.2794187,36.8150749
6364109761,-1.2763188,36.8134394
6364109762,-1.2781677,36.8139812
6364109763,-1.2792444,36.8141207
6364109764,-1.2792176,36.8139812
6364109765,-1.2779773,36.8138418
6364109766,-1.2772855,36.8136768
6364109767,-1.2765561,36.8134032
6364280278,-1.2795332,36.8171463
6364325688,-1.27977,36.8218009
6364594183,-1.2882771,36.827061
6364594184,-1.2890149,36.8274286
6364594785,-1.2891107,36.8273306
6364594786,-1.2890544,36.8273715
6364594787,-1.2889975,36.8274875
6364594788,-1.2891773,36.8273106
6364838564,-1.2857258,36.8256534
6364851132,-1.2894966,36.8268682
6364879001,-1.2888992,36.8287478
6364879002,-1.2902997,36.8294482
6364879003,-1.2903593,36.8294569
6364879004,-1.2904166,36.8294167
6364879005,-1.2905983,36.8291236
6364879006,-1.2905956,36.8290492
6364879007,-1.2905561,36.8290036
6364879008,-1.2897101,36.8285765
6364879009,-1.2891621,36.8282871
6364879010,-1.2890375,36.8282181
6364879011,-1.2890211,36.8282154
6364879012,-1.2889998,36.8282389
6364879013,-1.2887166,36.8287961
6364879014,-1.2886381,36.8289413
6364879015,-1.2889126,36.8284283
6364879016,-1.2887829,36.8286794
6364879017,-1.2889777,36.8282831
6364879018,-1.2886293,36.8289721
6364981750,-1.2858924,36.8257312
6364981751,-1.2857439,36.8256557
6364981752,-1.285883,36.8257276
6364981753,-1.2859028,36.8257325
6364981754,-1.2859192,36.8257338
6364981755,-1.2866649,36.8260518
6364981756,-1.2874822,36.826445
6364981757,-1.28744,36.8264166
6364981758,-1.2875166,36.8265021
6364981759,-1.287496,36.8264597
6364998709,-1.2874231,36.8284564
6364998710,-1.2870448,36.8293181
6364998711,-1.2869676,36.8294268
6364998712,-1.2867815,36.8294899
6364998713,-1.2867323,36.8295035
6364998714,-1.2854742,36.8302327
6364998715,-1.2853281,36.8296651
6364998716,-1.2853838,36.8296017
6364998717,-1.2854233,36.8295964
6365139713,-1.2881772,36.8296017
6365139714,-1.2887933,36.8284129
6365139715,-1.2891674,36.8277203
6365139716,-1.2901106,36.8259922
6365139717,-1.2895958,36.8269933
6365139718,-1.2895368,36.8271066
6365139719,-1.2894573,36.8272652
6365139720,-1.2893957,36.827198
6365147511,-1.2878809,36.8299638
6365147512,-1.2890514,36.8276578
6366401666,-1.2793784,36.8165099
6367244050,-1.2888718,36.8203756
6367244052,-1.2886866,36.8207344
6367253486,-1.285664,36.8289976
6367253487,-1.286211,36.8292511
6367253488,-1.2862345,36.8292738
6367253489,-1.2857545,36.8307357
6367263666,-1.28668,36.8295234
6367281274,-1.2909037,36.816245
6367281275,-1.2912067,36.8163818
6367281276,-1.2932011,36.8181125
6367316318,-1.2875481,36.8284233
6367316319,-1.2875009,36.8282882
6367499939,-1.2933291,36.8166199
6367499950,-1.2928364,36.8179885
6367499951,-1.2926004,36.8174326
6367499952,-1.2931242,36.8174865
6367499953,-1.2931277,36.8174466
6367499954,-1.2931198,36.8174119
6367627894,-1.2853315,36.8287227
6367627895,-1.2859562,36.8275975
6367627896,-1.2861326,36.8277175
6367627897,-1.2860045,36.8276364
6367627898,-1.2852899,36.8288145
6367627899,-1.2852379,36.8287914
6367627900,-1.2860551,36.8272823
6367627901,-1.2857722,36.8278291
6367627902,-1.2855808,36.8280605
6367627903,-1.2857243,36.8277812
6367627904,-1.2859978,36.827233
6367627905,-1.2860518,36.8271133
6367627906,-1.2853224,36.8285882
6367627907,-1.2858557,36.8275253
6367627908,-1.2858282,36.8275747
6367627909,-1.2855208,36.8281815
6367713083,-1.2868563,36.829464
6367713084,-1.2871442,36.8289761
6367724840,-1.2884199,36.8280246
6367724841,-1.2881685,36.8278912
6367724842,-1.2854334,36.827523
6367724843,-1.2852604,36.8278617
6367736485,-1.2867151,36.8280266
6367749395,-1.2864875,36.8251007
6367749396,-1.2865382,36.824984
6367749397,-1.2865529,36.8249357
6367749398,-1.2865526,36.8249173
6367749399,-1.2864517,36.8248744
6367749400,-1.2864208,36.8248938
6367749401,-1.2895143,36.8252176
6367749402,-1.28924,36.8250909
6367749403,-1.2892636,36.8250966
6367749404,-1.2892106,36.8250953
6367749405,-1.2891687,36.8251077
6367758672,-1.2895894,36.8294764
6367758673,-1.2895653,36.8294532
6367758674,-1.2896065,36.8295038
6367758675,-1.2896219,36.829531
6367758676,-1.2896253,36.8295619
6367816403,-1.2931622,36.8163255
6367816404,-1.293132,36.8162792
6367816405,-1.2930918,36.8162477
6367816406,-1.2930154,36.8162142
6367816407,-1.2928156,36.8161337
6367816408,-1.2924496,36.8159661
6367816409,-1.2920567,36.8157394
6367816410,-1.2906637,36.8149576
6367816411,-1.2905403,36.8148536
6367816412,-1.2904508,36.8147483
6367816413,-1.2908239,36.8150622
6367816414,-1.2903989,36.8146913
6367816415,-1.2903643,36.8146306
6367816416,-1.2903295,36.8145603
6367816417,-1.2902534,36.8143661
6367816418,-1.2902467,36.8142736
6367816419,-1.2902588,36.8142072
6367816420,-1.2910297,36.8130384
6367816421,-1.2909104,36.8107773
6367840701,-1.2934511,36.8131424
6367840702,-1.2923611,36.812785
6367863442,-1.2932969,36.8139196
6367863444,-1.2926038,36.8160546
6367863445,-1.291432,36.8164489
6367876747,-1.2811851,36.8326809
6367876748,-1.281523,36.83298
6367876749,-1.2805034,36.8319359
6367876750,-1.2802486,36.831665
6367876751,-1.2810363,36.8322974
6367876752,-1.2810571,36.8320754
6367876753,-1.287419,36.8302542
6367876754,-1.287466,36.8302529
6367876755,-1.2875156,36.8302549
6367876756,-1.2875518,36.8302622
6367876757,-1.286809,36.8303675
6367936090,-1.2850459,36.8311279
6367936091,-1.2852926,36.8314746
6367936092,-1.285192,36.8313217
6367936093,-1.2854783,36.8318152
6367936094,-1.2855078,36.831895
6367936095,-1.2833786,36.8322105
6367936096,-1.2835576,36.8329746
6367936097,-1.2835804,36.832984
6367936098,-1.2811174,36.8321908
6367936099,-1.2809934,36.8320587
6367936100,-1.2818441,36.8318689
6367936101,-1.2833431,36.8313982
6367961370,-1.2902112,36.8210361
6367961371,-1.2900087,36.8209416
6367961372,-1.2903094,36.8216727
6369381744,-1.2874177,36.8196112
6369381745,-1.2880067,36.8198425
6369381746,-1.2880375,36.8200481
6369381747,-1.2880894,36.8198064
6369381748,-1.2880536,36.8198129
6369381749,-1.2879944,36.8198539
6369381750,-1.2879759,36.8198852
6369381751,-1.2879669,36.8199205
6369381752,-1.2879682,36.8199569
6369381753,-1.2879797,36.8199914
6369381754,-1.2880136,36.8200348
6369381755,-1.2880629,36.8200561
6369381756,-1.2881306,36.8200564
6369381757,-1.2881628,36.8200416
6369381758,-1.2881896,36.8200186
6369381759,-1.2882092,36.8199891
6369381760,-1.2882205,36.8199175
6369381761,-1.2882101,36.8198811
6369381762,-1.2881895,36.8198494
6369381763,-1.2880211,36.8198291
6369381764,-1.2881605,36.8198251
6369381765,-1.2880957,36.8200618
6369381766,-1.2867715,36.8226382
6369513608,-1.2859586,36.8240448
6369513609,-1.2866073,36.8226984
6369513610,-1.286505,36.822562
6369513611,-1.2860443,36.8223195
6369513612,-1.285786,36.8221915
6369513613,-1.2855193,36.8220585
6369513614,-1.2853817,36.8219903
6369513615,-1.2851149,36.8218666
6369513616,-1.2849614,36.8217932
6369513617,-1.2846238,36.8215449
6369513618,-1.2865463,36.8226636
6369513619,-1.2858879,36.8242072
6369752207,-1.2853884,36.823654
6369752208,-1.2864714,36.8212544
6369752209,-1.2864265,36.8213559
6369752210,-1.2864906,36.8212973
6369752211,-1.2864827,36.8213185
6369752212,-1.286451,36.8212433
6369752213,-1.2864426,36.821363
6369752214,-1.286396,36.8213402
6369752215,-1.2859909,36.8211379
6369752216,-1.2855786,36.8209266
6369752217,-1.2853838,36.8208209
6369752218,-1.2850652,36.8206773
6369752219,-1.284994,36.8206302
6369752220,-1.2852591,36.8239262
6369752221,-1.2853831,36.8239068
6369752222,-1.2854387,36.8239127
6369752223,-1.2853988,36.8236182
6369752224,-1.2853878,36.8236969
6369752225,-1.2853925,36.8237338
6369752226,-1.2854058,36.8237713
6369752227,-1.2855039,36.8239199
6369752228,-1.2864906,36.8212815
6369752229,-1.2864838,36.8212658
6369863113,-1.2880251,36.8328653
6369863114,-1.2880371,36.8329257
6369885092,-1.2912984,36.8145771
6369885093,-1.2912902,36.8145674
6369885094,-1.2912834,36.8145605
6369885095,-1.2912717,36.8145499
6369885096,-1.2913005,36.8145908
6369885097,-1.2912471,36.8145321
6369885098,-1.2912188,36.8145177
6369885099,-1.2911919,36.8145043
6369885100,-1.2907409,36.8147063
6369885101,-1.2907366,36.8146976
6369885102,-1.2907394,36.814686
6369885103,-1.2908185,36.8145351
6369885104,-1.2908004,36.8145398
6369885105,-1.2907941,36.8145445
6369885106,-1.2907969,36.8147812
6369885107,-1.2907916,36.8147716
6369885108,-1.291025,36.8148939
6369885109,-1.2910498,36.8148918
6369918317,-1.2857173,36.8320308
6369918318,-1.2857008,36.8319869
6369918319,-1.2856734,36.8319413
6369918320,-1.2851364,36.8310206
6369918321,-1.2839914,36.8311876
6369918322,-1.284228,36.8311024
6369918323,-1.2867681,36.8303695
6369918324,-1.2865147,36.8304855
6369918325,-1.2852993,36.8325448
6369918326,-1.2854568,36.8326816
6369918327,-1.2857176,36.8321167
6369918328,-1.2874753,36.8307705
6369918329,-1.2869907,36.831421
6369918330,-1.2858342,36.8320399
6369918331,-1.2859371,36.8322124
6369918332,-1.2860273,36.8321319
6369918333,-1.2868841,36.8316087
6369918334,-1.2872923,36.8312627
6369918335,-1.2873614,36.8311702
6369918336,-1.2874727,36.8309898
6369918337,-1.287771,36.8304225
6369928573,-1.2916693,36.8133073
6369928574,-1.2911289,36.8142904
6369928575,-1.2918134,36.8131672
6369928576,-1.2919501,36.8130552
6369928585,-1.2928652,36.8149039
6369928586,-1.2922244,36.81538
6369928587,-1.2921707,36.8154832
6369928588,-1.2921291,36.8155664
6369949514,-1.2907872,36.8208647
6369949515,-1.2906993,36.8208196
6369949516,-1.2903786,36.8211126
6369949517,-1.2904024,36.8210592
6369983492,-1.2929651,36.8206398
6369983496,-1.2930844,36.8205024
6369983497,-1.2931709,36.8205573
6369983498,-1.2936295,36.8208289
6369983499,-1.2941001,36.8211387
6369992438,-1.2851096,36.8262504
6369992439,-1.2845722,36.8259938
6369992440,-1.284771,36.8261008
6369992441,-1.284999,36.8262017
6369992442,-1.2853067,36.8263435
6369992443,-1.2862894,36.8268102
6369992444,-1.2866743,36.8270033
6369992445,-1.2870599,36.8271972
6369992446,-1.287462,36.8273858
6369992447,-1.2878434,36.8275733
6369992448,-1.2880733,36.8276907
6369992449,-1.2884695,36.8279032
6369992450,-1.2888484,36.8281094
6369992451,-1.2862152,36.8267745
6370029713,-1.2852843,36.8262383
6370029714,-1.2852953,36.8262292
6370029715,-1.2853003,36.8262118
6370029716,-1.2852748,36.8262425
6370029717,-1.2852584,36.8262379
6370029718,-1.2851301,36.8262183
6370029719,-1.2857337,36.8265447
6370029720,-1.2853987,36.8272703
6370029721,-1.2856983,36.8266166
6370035805,-1.2870755,36.8294653
6370035808,-1.2870724,36.8291873
6370035809,-1.2870473,36.8293473
6370035810,-1.2870497,36.8292698
6370035811,-1.287289,36.8302324
6370035812,-1.2871073,36.8295669
6370142761,-1.2907922,36.8147758
6370142762,-1.2909835,36.8146796
6370142763,-1.2908742,36.814683
6370150762,-1.2928826,36.8205253
6370150763,-1.2926229,36.8202035
6370173183,-1.2820305,36.815199
6370173184,-1.2855983,36.8169652
6370173685,-1.2862419,36.8173032
6370173686,-1.2859723,36.8169799
6370173687,-1.2828296,36.8154296
6370173688,-1.2821056,36.815089
6370173689,-1.2820372,36.8150514
6370173690,-1.2799885,36.8187582
6370173691,-1.2809485,36.8168056
6370173692,-1.2792786,36.8204708
6370173693,-1.279896,36.8185423
6370173694,-1.2802124,36.8179187
6370173695,-1.2810827,36.8159378
6370173696,-1.2806079,36.8171449
6370188407,-1.2886002,36.8285714
6370195965,-1.2795646,36.8327428
6370195966,-1.2793744,36.8325951
6370195967,-1.279425,36.8326038
6370195969,-1.2799879,36.8322833
6370196741,-1.2896524,36.810366
6370196745,-1.287167,36.81619
6370196746,-1.2889703,36.8123505
6370196747,-1.2873252,36.8156885
6370196748,-1.2863695,36.8175188
6370215765,-1.2787242,36.8088837
6370215766,-1.2786739,36.8086638
6370215767,-1.2785519,36.8084834
6370256731,-1.2926048,36.8207267
6370256733,-1.2902045,36.8256093
6370260926,-1.2836629,36.8117094
6370260927,-1.2839464,36.8117309
6370260928,-1.2840685,36.8117771
6370260929,-1.2841985,36.8118489
6370260930,-1.284472,36.8119984
6370260931,-1.2845619,36.8120849
6370260932,-1.2846725,36.8122096
6370260933,-1.2852966,36.8129848
6370260934,-1.2853717,36.8130458
6370260935,-1.2854897,36.8131236
6370260936,-1.2855634,36.8131518
6370260937,-1.2858845,36.8133006
6370260938,-1.2860796,36.8134113
6370260939,-1.2863142,36.8135923
6370260940,-1.2863799,36.81365
6370260941,-1.2865737,36.8138055
6370260942,-1.2865066,36.8137532
6370260943,-1.2864765,36.8137861
6370260944,-1.286516,36.8139159
6370260945,-1.2860515,36.8140134
6370260946,-1.2851826,36.8140778
6370260947,-1.2839009,36.8141771
6370260948,-1.2829583,36.8141489
6370260949,-1.2806576,36.8144184
6370260951,-1.2853339,36.8168265
6370265431,-1.2928719,36.8200393
6370265432,-1.2928733,36.8200548
6370265433,-1.2929075,36.8202797
6370265434,-1.2929008,36.8202445
6370265435,-1.2928897,36.8201654
6370265436,-1.2928558,36.8207826
6370265437,-1.2929145,36.8207464
6370266294,-1.2929001,36.8207528
6370266295,-1.2929286,36.8207438
6370270045,-1.2871794,36.8297838
6370270046,-1.2872659,36.8301513
6370270047,-1.2872233,36.8300084
6370270048,-1.2871784,36.8298794
6370270049,-1.2871747,36.8298499
6370270050,-1.2871767,36.8298317
6370270051,-1.2871794,36.829818
6370270052,-1.2871784,36.8298026
6370270053,-1.287176,36.8297607
6370270054,-1.2870252,36.8294093
6370270055,-1.2852731,36.8305995
6370270056,-1.2852624,36.8306324
6370270057,-1.2853412,36.8308693
6370272003,-1.289161,36.8119391
6370272006,-1.289098,36.8120654
6370272007,-1.2877556,36.8145418
6370272008,-1.2875236,36.8142914
6370272009,-1.2875504,36.8143326
6370272010,-1.2831554,36.8141703
6370272011,-1.2837004,36.8141844
6370272012,-1.2862995,36.813992
6370272013,-1.285424,36.8102422
6370272014,-1.2855096,36.8104683
6370272015,-1.2856144,36.8107183
6370272016,-1.2859563,36.8114506
6370272017,-1.2862334,36.8118594
6370272018,-1.2865663,36.812329
6370272019,-1.2867419,36.8126053
6370272020,-1.2868707,36.8128534
6370279542,-1.2876061,36.8280662
6370293355,-1.2886619,36.8273856
6370293356,-1.2885976,36.8273762
6370293357,-1.2868063,36.8264676
6370293358,-1.2867714,36.8264334
6370293359,-1.2867701,36.8264079
6370293360,-1.2867735,36.8263636
6370293361,-1.2865473,36.8262877
6370295520,-1.2864079,36.8263374
6370295521,-1.2863877,36.826304
6370318368,-1.2810375,36.8172954
